Product Code,Name,Sales Price,Cost,Product Categ 1,Product Categ 2,Product Categ 3,Product Categ 4,Barcode,Supplier
1000315,Yves Saint Laurent,3000,2460,categ_3,dept_3,line_3,div_3,9906682393023,s_069
1000316,Sunsilk,5700,4674,categ_4,dept_4,line_4,div_4,9483862008758,s_070
1000317,Clinique,5000,4100,categ_1,dept_1,line_1,div_1,9391268398797,s_071
1000318,Irish Spring,5700,4674,categ_2,dept_2,line_2,div_2,9632283735450,s_072
1000319,Tom Ford,500,410,categ_3,dept_3,line_3,div_3,9438238705825,s_073
1000320,Clean & Clear,500,410,categ_4,dept_4,line_4,div_4,9740175792444,s_074
1000321,Saint Laurente,2750,2255,categ_1,dept_1,line_1,div_1,9595149255842,s_075
1000322,Chanel,1700,1394,categ_2,dept_2,line_2,div_2,9823152980152,s_076
1000323,NYX Cosmetics,800,656,categ_3,dept_3,line_3,div_3,9630756724281,s_077
1000324,Coty,800,656,categ_4,dept_4,line_4,div_4,9238472782082,s_078
1000325,Rimmel,300,246,categ_1,dept_1,line_1,div_1,9854761665748,s_079
1000326,Hourglass,300,246,categ_2,dept_2,line_2,div_2,9798566756011,s_080
1000327,Estée Lauder,500,410,categ_3,dept_3,line_3,div_3,9474091302933,s_081
1000328,LOccitane,800,656,categ_4,dept_4,line_4,div_4,9731433569056,s_082
1000329,Dove,800,656,categ_1,dept_1,line_1,div_1,9053979482823,s_083
1000330,Maybelline,1500,1230,categ_2,dept_2,line_2,div_2,9894318326108,s_084
1000331,Sephora,2750,2255,categ_3,dept_3,line_3,div_3,9705831453903,s_085
1000332,Sunsilk,2750,2255,categ_4,dept_4,line_4,div_4,9337582308675,s_086
1000333,Colourpop Cosmetics,5800,4756,categ_1,dept_1,line_1,div_1,9751138342816,s_087
1000334,Saint Laurente,1000,820,categ_2,dept_2,line_2,div_2,9509869497423,s_088
1000335,Lancome,3200,2624,categ_3,dept_3,line_3,div_3,9160163892355,s_089
1000336,Smashbox,300,246,categ_4,dept_4,line_4,div_4,9700047110026,s_090
1000337,Olay,500,410,categ_1,dept_1,line_1,div_1,9212521437403,s_091
1000338,M.A.C.,1000,820,categ_2,dept_2,line_2,div_2,9785507650324,s_092
1000339,Schwarzkopf,500,410,categ_3,dept_3,line_3,div_3,9328975736114,s_093
1000340,Bioré,500,410,categ_4,dept_4,line_4,div_4,9762962483624,s_094
1000341,Sunsilk,2000,1640,categ_1,dept_1,line_1,div_1,9462848433648,s_095
1000342,KOSÉ,6000,4920,categ_2,dept_2,line_2,div_2,9592656233860,s_096
1000343,Shiseido,4000,3280,categ_3,dept_3,line_3,div_3,9476413684364,s_097
1000344,Avon,6600,5412,categ_4,dept_4,line_4,div_4,9508928759497,s_098
1000345,Shiseido,4000,3280,categ_1,dept_1,line_1,div_1,9551894472162,s_099
1000346,NYX Cosmetics,4000,3280,categ_2,dept_2,line_2,div_2,9511318850384,s_100
1000347,Bobbi Brown,4000,3280,categ_3,dept_3,line_3,div_3,9465499210742,s_101
1000348,Irish Spring,4000,3280,categ_4,dept_4,line_4,div_4,9326137746320,s_102
1000349,Rexona,4000,3280,categ_1,dept_1,line_1,div_1,9881874718262,s_103
1000350,Clean & Clear,4000,3280,categ_2,dept_2,line_2,div_2,9746958793617,s_104
1000351,Bobbi Brown,2500,2050,categ_3,dept_3,line_3,div_3,9179032660708,s_105
1000352,Vichy,4000,3280,categ_4,dept_4,line_4,div_4,9155219676372,s_106
1000353,Smashbox,5500,4510,categ_1,dept_1,line_1,div_1,9491986652361,s_107
1000354,Saint Laurente,700,574,categ_2,dept_2,line_2,div_2,9873684627816,s_108
1000355,Natura,800,656,categ_3,dept_3,line_3,div_3,9046901540671,s_109
1000356,KOSÉ,380,311.6,categ_4,dept_4,line_4,div_4,9203561555259,s_110
1000357,Hourglass,3200,2624,categ_1,dept_1,line_1,div_1,9654511386118,s_111
1000358,Kat Von D,2500,2050,categ_2,dept_2,line_2,div_2,9881433809401,s_112
1000359,Bobbi Brown,500,410,categ_3,dept_3,line_3,div_3,9728041619471,s_113
1000360,Colourpop Cosmetics,3500,2870,categ_4,dept_4,line_4,div_4,9808792691185,s_114
1000361,Nivea,500,410,categ_1,dept_1,line_1,div_1,9001132011172,s_115
1000362,Lancome,500,410,categ_2,dept_2,line_2,div_2,9251916417993,s_116
1000363,Saint Laurente,500,410,categ_3,dept_3,line_3,div_3,9437681526096,s_117
1000364,Chanel,950,779,categ_4,dept_4,line_4,div_4,9983328134496,s_118
1000365,Estée Lauder,480,393.6,categ_1,dept_1,line_1,div_1,9668635321135,s_119
1000366,Clean & Clear,500,410,categ_2,dept_2,line_2,div_2,9691400898905,s_120
1000367,Clarins,500,410,categ_3,dept_3,line_3,div_3,9759135003125,s_121
1000368,Head & Shoulders,1000,820,categ_4,dept_4,line_4,div_4,9278306146730,s_122
1000369,KOSÉ,3800,3116,categ_1,dept_1,line_1,div_1,9629921212964,s_123
1000370,Eucerin,380,311.6,categ_2,dept_2,line_2,div_2,9707994798955,s_124
1000371,Bioré,1000,820,categ_3,dept_3,line_3,div_3,9034287598362,s_125
1000372,Rexona,500,410,categ_4,dept_4,line_4,div_4,9867951401166,s_126
1000373,Maybelline,300,246,categ_1,dept_1,line_1,div_1,9459251343191,s_127
1000374,L:A Bruket,500,410,categ_2,dept_2,line_2,div_2,9436893134651,s_128
1000375,Garnier,7900,6478,categ_3,dept_3,line_3,div_3,9588057137275,s_129
1000376,La Roche-Posay,5300,4346,categ_4,dept_4,line_4,div_4,9174340454919,s_130
1000377,Speed Stick,700,574,categ_1,dept_1,line_1,div_1,9269926811845,s_131
1000378,Rimmel,700,574,categ_2,dept_2,line_2,div_2,9989137680436,s_132
1000379,Aveda Men,700,574,categ_3,dept_3,line_3,div_3,9109490501560,s_133
1000380,Dove,3800,3116,categ_4,dept_4,line_4,div_4,9927741884574,s_134
1000381,Shiseido,9000,7380,categ_1,dept_1,line_1,div_1,9458092639875,s_135
1000382,Colourpop Cosmetics,9000,7380,categ_2,dept_2,line_2,div_2,9127750852957,s_136
1000383,NARS Cosmetics,2000,1640,categ_3,dept_3,line_3,div_3,9485791748051,s_137
1000384,Pantene,9000,7380,categ_4,dept_4,line_4,div_4,9289148271630,s_138
1000385,Revlon,2000,1640,categ_1,dept_1,line_1,div_1,9188124013258,s_139
1000386,Rexona,2000,1640,categ_2,dept_2,line_2,div_2,9259677682411,s_140
1000387,Dove,700,574,categ_3,dept_3,line_3,div_3,9265459703885,s_141
1000388,Bioré,6500,5330,categ_4,dept_4,line_4,div_4,9549313047075,s_142
1000389,Clinique,9500,7790,categ_1,dept_1,line_1,div_1,9263057566361,s_143
1000390,Coty,8500,6970,categ_2,dept_2,line_2,div_2,9572790377096,s_144
1000391,Triumph & Disaster,7500,6150,categ_3,dept_3,line_3,div_3,9712845601719,s_145
1000392,Irish Spring,4500,3690,categ_4,dept_4,line_4,div_4,9962549850650,s_146
1000393,Natura,2000,1640,categ_1,dept_1,line_1,div_1,9137788833615,s_147
1000394,Biotherm,3000,2460,categ_2,dept_2,line_2,div_2,9644279758580,s_148
1000395,Biotherm,700,574,categ_3,dept_3,line_3,div_3,9108824637481,s_149
1000396,Irish Spring,1000,820,categ_4,dept_4,line_4,div_4,9473748361130,s_150
1000397,Clarins,700,574,categ_1,dept_1,line_1,div_1,9353264218541,s_151
1000398,Oriflame,700,574,categ_2,dept_2,line_2,div_2,9000078384112,s_152
1000399,La Roche-Posay,700,574,categ_3,dept_3,line_3,div_3,9550907560773,s_153
1000400,Aveda Men,1080,885.6,categ_4,dept_4,line_4,div_4,9453504560424,s_154
1000401,Neutrogena,3000,2460,categ_1,dept_1,line_1,div_1,9596654454031,s_155
1000402,Clarins,700,574,categ_2,dept_2,line_2,div_2,9914530451733,s_156
1000403,Bioré,700,574,categ_3,dept_3,line_3,div_3,9011001928833,s_157
1000404,Revolution Makeup London,6500,5330,categ_4,dept_4,line_4,div_4,9068960157886,s_158
1000405,Coty,1500,1230,categ_1,dept_1,line_1,div_1,9925503771012,s_159
1000406,NARS Cosmetics,1500,1230,categ_2,dept_2,line_2,div_2,9205343825643,s_160
1000407,Smashbox,700,574,categ_3,dept_3,line_3,div_3,9820164488673,s_161
1000408,Saint Laurente,1000,820,categ_4,dept_4,line_4,div_4,9586889878853,s_162
1000409,Marc Jacobs,1500,1230,categ_1,dept_1,line_1,div_1,9433106925527,s_163
1000410,Marc Jacobs,1500,1230,categ_2,dept_2,line_2,div_2,9900929978001,s_164
1000411,Chanel,1500,1230,categ_3,dept_3,line_3,div_3,9067070247392,s_165
1000412,Speed Stick,1500,1230,categ_4,dept_4,line_4,div_4,9730771653817,s_166
1000413,Marc Jacobs,1000,820,categ_1,dept_1,line_1,div_1,9777874186235,s_167
1000414,Irish Spring,1000,820,categ_2,dept_2,line_2,div_2,9435557975753,s_168
1000415,L:A Bruket,2800,2296,categ_3,dept_3,line_3,div_3,9620555141032,s_169
1000416,Marc Jacobs,1800,1476,categ_4,dept_4,line_4,div_4,9195019334130,s_170
1000417,La Roche-Posay,8000,6560,categ_1,dept_1,line_1,div_1,9551202027587,s_171
1000418,M.A.C.,1000,820,categ_2,dept_2,line_2,div_2,9462318385359,s_172
1000419,Bobbi Brown,5500,4510,categ_3,dept_3,line_3,div_3,9616473539624,s_173
1000420,La Roche-Posay,5000,4100,categ_4,dept_4,line_4,div_4,9557253416640,s_174
1000421,Redken,4000,3280,categ_1,dept_1,line_1,div_1,9416375219396,s_175
1000422,Matrix,1000,820,categ_2,dept_2,line_2,div_2,9464714493775,s_176
1000423,Revlon,500,410,categ_3,dept_3,line_3,div_3,9285243169931,s_177
1000424,Christian Dior,1200,984,categ_4,dept_4,line_4,div_4,9123430222583,s_178
1000425,Bioré,1900,1558,categ_1,dept_1,line_1,div_1,9315283819048,s_179
1000426,The Body Shop,1550,1271,categ_2,dept_2,line_2,div_2,9094766990830,s_180
1000427,Yves Saint Laurent,420,344.4,categ_3,dept_3,line_3,div_3,9938834179318,s_181
1000428,Rimmel,390,319.8,categ_4,dept_4,line_4,div_4,9690845401384,s_182
1000429,Clarins,1650,1353,categ_1,dept_1,line_1,div_1,9810246124123,s_183
1000430,Oriflame,1200,984,categ_2,dept_2,line_2,div_2,9568840172018,s_184
1000431,Speed Stick,2800,2296,categ_3,dept_3,line_3,div_3,9784590774069,s_185
1000432,Head & Shoulders,7500,6150,categ_4,dept_4,line_4,div_4,9820472921684,s_186
1000433,Shiseido,2200,1804,categ_1,dept_1,line_1,div_1,9804986809859,s_187
1000434,LOreal,2200,1804,categ_2,dept_2,line_2,div_2,9511966513141,s_188
1000435,La Roche-Posay,2200,1804,categ_3,dept_3,line_3,div_3,9988157389927,s_189
1000436,Lancome,2980,2443.6,categ_4,dept_4,line_4,div_4,9972796033873,s_190
1000437,Saint Laurente,1400,1148,categ_1,dept_1,line_1,div_1,9471827274160,s_191
1000438,Shiseido,1300,1066,categ_2,dept_2,line_2,div_2,9357268129690,s_192
1000439,Clinique,2200,1804,categ_3,dept_3,line_3,div_3,9068913979848,s_193
1000440,Natura,2200,1804,categ_4,dept_4,line_4,div_4,9780232279007,s_194
1000441,Hourglass,1200,984,categ_1,dept_1,line_1,div_1,9201402449164,s_195
1000442,Rexona,2200,1804,categ_2,dept_2,line_2,div_2,9779142933905,s_196
1000443,Schwarzkopf,1900,1558,categ_3,dept_3,line_3,div_3,9278707687479,s_197
1000444,Redken,2200,1804,categ_4,dept_4,line_4,div_4,9804449122339,s_198
1000445,Sunsilk,3180,2607.6,categ_1,dept_1,line_1,div_1,9786727083802,s_199
1000446,The Body Shop,3450,2829,categ_2,dept_2,line_2,div_2,9667204234630,s_200
1000447,Coty,1900,1558,categ_3,dept_3,line_3,div_3,9088300959437,s_201
1000448,Head & Shoulders,1000,820,categ_4,dept_4,line_4,div_4,9358313215689,s_202
1000449,La Roche-Posay,950,779,categ_1,dept_1,line_1,div_1,9855191478247,s_203
1000450,LOccitane,1400,1148,categ_2,dept_2,line_2,div_2,9832532496622,s_204
1000451,Nivea,550,451,categ_3,dept_3,line_3,div_3,9285839377822,s_205
1000452,Coty,300,246,categ_4,dept_4,line_4,div_4,9359910573618,s_206
1000453,Kérastase,500,410,categ_1,dept_1,line_1,div_1,9770075062221,s_207
1000454,Revolution Makeup London,590,483.8,categ_2,dept_2,line_2,div_2,9978618447167,s_208
1000455,KOSÉ,380,311.6,categ_3,dept_3,line_3,div_3,9477774616801,s_209
1000456,Shiseido,1480,1213.6,categ_4,dept_4,line_4,div_4,9730021062411,s_210
1000457,Rimmel,1500,1230,categ_1,dept_1,line_1,div_1,9837423432405,s_211
1000458,M.A.C.,1500,1230,categ_2,dept_2,line_2,div_2,9466447033042,s_212
1000459,Bioré,385,315.7,categ_3,dept_3,line_3,div_3,9975061536370,s_213
1000460,Head & Shoulders,1180,967.6,categ_4,dept_4,line_4,div_4,9544625418949,s_214
1000461,Bioré,2280,1869.6,categ_1,dept_1,line_1,div_1,9674642943260,s_215
1000462,Lancome,950,779,categ_2,dept_2,line_2,div_2,9056491934752,s_216
1000463,Clinique,5900,4838,categ_3,dept_3,line_3,div_3,9146080512453,s_217
1000464,Revolution Makeup London,5500,4510,categ_4,dept_4,line_4,div_4,9010468341780,s_218
1000465,NYX Cosmetics,950,779,categ_1,dept_1,line_1,div_1,9023924296393,s_219
1000466,Aveda Men,350,287,categ_2,dept_2,line_2,div_2,9119960810132,s_220
1000467,Vichy,1500,1230,categ_3,dept_3,line_3,div_3,9322619332760,s_221
1000468,Marc Jacobs,1500,1230,categ_4,dept_4,line_4,div_4,9344396984299,s_222
1000469,Nivea,2450,2009,categ_1,dept_1,line_1,div_1,9126614390569,s_223
1000470,NARS Cosmetics,1580,1295.6,categ_2,dept_2,line_2,div_2,9777451554798,s_224
1000471,Neutrogena,500,410,categ_3,dept_3,line_3,div_3,9256381737888,s_225
1000472,Chanel,500,410,categ_4,dept_4,line_4,div_4,9806138850405,s_226
1000473,Garnier,1000,820,categ_1,dept_1,line_1,div_1,9013913828459,s_227
1000474,Matrix,1000,820,categ_2,dept_2,line_2,div_2,9045250347923,s_228
1000475,Triumph & Disaster,1000,820,categ_3,dept_3,line_3,div_3,9940872538355,s_229
1000476,Olay,1650,1353,categ_4,dept_4,line_4,div_4,9459378926287,s_230
1000477,Schwarzkopf,1550,1271,categ_1,dept_1,line_1,div_1,9714785033388,s_231
1000478,Smashbox,8000,6560,categ_2,dept_2,line_2,div_2,9347822636362,s_232
1000479,Nivea,750,615,categ_3,dept_3,line_3,div_3,9337141654009,s_233
1000480,Irish Spring,700,574,categ_4,dept_4,line_4,div_4,9717440761988,s_234
1000481,Colourpop Cosmetics,700,574,categ_1,dept_1,line_1,div_1,9433713624691,s_235
1000482,Head & Shoulders,3850,3157,categ_2,dept_2,line_2,div_2,9689618110943,s_236
1000483,Shiseido,500,410,categ_3,dept_3,line_3,div_3,9171752937447,s_237
1000484,Colourpop Cosmetics,9500,7790,categ_4,dept_4,line_4,div_4,9367571961170,s_238
1000485,Head & Shoulders,750,615,categ_1,dept_1,line_1,div_1,9208973966145,s_239
1000486,Elizabeth Arden,2000,1640,categ_2,dept_2,line_2,div_2,9370131650642,s_240
1000487,Kat Von D,1800,1476,categ_3,dept_3,line_3,div_3,9511475843729,s_241
1000488,LOccitane,2800,2296,categ_4,dept_4,line_4,div_4,9561779552588,s_242
1000489,Revolution Makeup London,2280,1869.6,categ_1,dept_1,line_1,div_1,9426307177911,s_243
1000490,Maybelline,1480,1213.6,categ_2,dept_2,line_2,div_2,9373231799170,s_244
1000491,L:A Bruket,800,656,categ_3,dept_3,line_3,div_3,9261581159723,s_245
1000492,Pantene,600,492,categ_4,dept_4,line_4,div_4,9212356030326,s_246
1000493,Yves Saint Laurent,780,639.6,categ_1,dept_1,line_1,div_1,9833427818978,s_001
1000494,Elizabeth Arden,780,639.6,categ_2,dept_2,line_2,div_2,9465089648761,s_002
1000495,Matrix,900,738,categ_3,dept_3,line_3,div_3,9083254617732,s_003
1000496,Speed Stick,2130,1746.6,categ_4,dept_4,line_4,div_4,9336682357603,s_004
1000497,Maybelline,1150,943,categ_1,dept_1,line_1,div_1,9377533442425,s_005
1000498,Coty,1150,943,categ_2,dept_2,line_2,div_2,9594609925134,s_006
1000499,Chanel,5780,4739.6,categ_3,dept_3,line_3,div_3,9480525109331,s_007
1000500,Oriflame,1250,1025,categ_4,dept_4,line_4,div_4,9158589424234,s_008
1000501,Nivea,1850,1517,categ_1,dept_1,line_1,div_1,9270998837833,s_009
1000502,Hourglass,1250,1025,categ_2,dept_2,line_2,div_2,9406088034466,s_010
1000503,Garnier,1850,1517,categ_3,dept_3,line_3,div_3,9968237267124,s_011
1000504,Elizabeth Arden,1850,1517,categ_4,dept_4,line_4,div_4,9192504703197,s_012
1000505,ClarinsMen,2250,1845,categ_1,dept_1,line_1,div_1,9179694704372,s_013
1000506,NYX Cosmetics,1850,1517,categ_2,dept_2,line_2,div_2,9545885485071,s_014
1000507,Olay,1900,1558,categ_3,dept_3,line_3,div_3,9299980411252,s_015
1000508,Smashbox,1300,1066,categ_4,dept_4,line_4,div_4,9111806137356,s_016
1000509,Chanel,1250,1025,categ_1,dept_1,line_1,div_1,9323878118478,s_017
1000510,NARS Cosmetics,3800,3116,categ_2,dept_2,line_2,div_2,9973237810989,s_018
1000511,Pantene,500,410,categ_3,dept_3,line_3,div_3,9708519290202,s_019
1000512,Shiseido,550,451,categ_4,dept_4,line_4,div_4,9934251065253,s_020
1000513,Estée Lauder,500,410,categ_1,dept_1,line_1,div_1,9583360380749,s_021
1000514,The Body Shop,500,410,categ_2,dept_2,line_2,div_2,9669878507617,s_022
1000515,Estée Lauder,500,410,categ_3,dept_3,line_3,div_3,9991154566027,s_023
1000516,Smashbox,500,410,categ_4,dept_4,line_4,div_4,9945042402229,s_024
1000517,La Roche-Posay,500,410,categ_1,dept_1,line_1,div_1,9406665157432,s_025
1000518,ClarinsMen,1180,967.6,categ_2,dept_2,line_2,div_2,9983983325798,s_026
1000519,ClarinsMen,480,393.6,categ_3,dept_3,line_3,div_3,9058573720013,s_027
1000520,Estée Lauder,1000,820,categ_4,dept_4,line_4,div_4,9822040548755,s_028
1000521,Clean & Clear,1150,943,categ_1,dept_1,line_1,div_1,9438147867237,s_029
1000522,Shiseido,900,738,categ_2,dept_2,line_2,div_2,9341009116570,s_030
1000523,Marc Jacobs,400,328,categ_3,dept_3,line_3,div_3,9258136045653,s_031
1000524,ClarinsMen,680,557.6,categ_4,dept_4,line_4,div_4,9627824129678,s_032
1000525,LOccitane,600,492,categ_1,dept_1,line_1,div_1,9297555303728,s_033
1000526,Saint Laurente,650,533,categ_2,dept_2,line_2,div_2,9207322315588,s_034
1000527,Neutrogena,900,738,categ_3,dept_3,line_3,div_3,9381168204605,s_035
1000528,Tom Ford,750,615,categ_4,dept_4,line_4,div_4,9689748581891,s_036
1000529,LOreal,750,615,categ_1,dept_1,line_1,div_1,9873261692793,s_037
1000530,The Body Shop,1050,861,categ_2,dept_2,line_2,div_2,9002082017877,s_038
1000531,Pantene,500,410,categ_3,dept_3,line_3,div_3,9768729462916,s_039
1000532,Revolution Makeup London,680,557.6,categ_4,dept_4,line_4,div_4,9901846046977,s_040
1000533,LOccitane,4800,3936,categ_1,dept_1,line_1,div_1,9823425954129,s_041
1000534,ClarinsMen,900,738,categ_2,dept_2,line_2,div_2,9118662850557,s_042
1000535,La Roche-Posay,1100,902,categ_3,dept_3,line_3,div_3,9341438661179,s_043
1000536,Inglot,500,410,categ_4,dept_4,line_4,div_4,9651356446768,s_044
1000537,Redken,680,557.6,categ_1,dept_1,line_1,div_1,9718572138433,s_045
1000538,Oriflame,680,557.6,categ_2,dept_2,line_2,div_2,9338973890914,s_046
1000539,LOreal,650,533,categ_3,dept_3,line_3,div_3,9696337979912,s_047
1000540,Marc Jacobs,500,410,categ_4,dept_4,line_4,div_4,9397874029903,s_048
1000541,Biotherm,450,369,categ_1,dept_1,line_1,div_1,9404602978862,s_049
1000542,Estée Lauder,250,205,categ_2,dept_2,line_2,div_2,9702348883466,s_050
1000543,Maybelline,2950,2419,categ_3,dept_3,line_3,div_3,9637400850571,s_051
1000544,Rimmel,2950,2419,categ_4,dept_4,line_4,div_4,9914539310062,s_052
1000545,Kat Von D,2950,2419,categ_1,dept_1,line_1,div_1,9717014764400,s_053
1000546,Coty,2950,2419,categ_2,dept_2,line_2,div_2,9325254899672,s_054
1000547,Oriflame,7350,6027,categ_3,dept_3,line_3,div_3,9636174587206,s_055
1000548,Oriflame,2950,2419,categ_4,dept_4,line_4,div_4,9338401919700,s_056
1000549,Coty,7350,6027,categ_1,dept_1,line_1,div_1,9635088570674,s_057
1000550,Bobbi Brown,2950,2419,categ_2,dept_2,line_2,div_2,9758885457008,s_058
1000551,Smashbox,7350,6027,categ_3,dept_3,line_3,div_3,9755181356367,s_059
1000552,Clinique,2950,2419,categ_4,dept_4,line_4,div_4,9471024463736,s_060
1000553,Smashbox,2200,1804,categ_1,dept_1,line_1,div_1,9329091950992,s_061
1000554,Inglot,3000,2460,categ_2,dept_2,line_2,div_2,9218775438870,s_062
1000555,ClarinsMen,2300,1886,categ_3,dept_3,line_3,div_3,9509082950008,s_063
1000556,Dove,2000,1640,categ_4,dept_4,line_4,div_4,9220593866421,s_064
1000557,Estée Lauder,1700,1394,categ_1,dept_1,line_1,div_1,9324031758389,s_065
1000558,Coty,2500,2050,categ_2,dept_2,line_2,div_2,9423894939699,s_066
1000559,M.A.C.,2000,1640,categ_3,dept_3,line_3,div_3,9987248979812,s_067
1000560,Bioré,580,475.6,categ_4,dept_4,line_4,div_4,9683250685016,s_068
1000561,Clarins,2000,1640,categ_1,dept_1,line_1,div_1,9180257666304,s_069
1000562,Clarins,1000,820,categ_2,dept_2,line_2,div_2,9842249561543,s_070
1000563,Smashbox,800,656,categ_3,dept_3,line_3,div_3,9316249609269,s_071
1000564,Tom Ford,1550,1271,categ_4,dept_4,line_4,div_4,9124043586514,s_072
1000565,Neutrogena,650,533,categ_1,dept_1,line_1,div_1,9674222889541,s_073
1000566,Sephora,550,451,categ_2,dept_2,line_2,div_2,9855835366189,s_074
1000567,L:A Bruket,1500,1230,categ_3,dept_3,line_3,div_3,9201927863444,s_075
1000568,Irish Spring,1050,861,categ_4,dept_4,line_4,div_4,9036860239507,s_076
1000569,Kat Von D,1600,1312,categ_1,dept_1,line_1,div_1,9451966990806,s_077
1000570,Aveda Men,900,738,categ_2,dept_2,line_2,div_2,9729866165892,s_078
1000571,Neutrogena,950,779,categ_3,dept_3,line_3,div_3,9858088435241,s_079
1000572,LOccitane,380,311.6,categ_4,dept_4,line_4,div_4,9537881911392,s_080
1000573,NYX Cosmetics,280,229.6,categ_1,dept_1,line_1,div_1,9523393286018,s_081
1000574,Maybelline,800,656,categ_2,dept_2,line_2,div_2,9299512334146,s_082
1000575,Eucerin,1300,1066,categ_3,dept_3,line_3,div_3,9102473570683,s_083
1000576,Aveda Men,1300,1066,categ_4,dept_4,line_4,div_4,9578554563278,s_084
1000577,Chanel,1350,1107,categ_1,dept_1,line_1,div_1,9767171127740,s_085
1000578,Redken,2600,2132,categ_2,dept_2,line_2,div_2,9971959305991,s_086
1000579,Lancome,2800,2296,categ_3,dept_3,line_3,div_3,9780578637121,s_087
1000580,Hourglass,2400,1968,categ_4,dept_4,line_4,div_4,9851763470977,s_088
1000581,Clearasil,2550,2091,categ_1,dept_1,line_1,div_1,9824101205893,s_089
1000582,Sunsilk,1850,1517,categ_2,dept_2,line_2,div_2,9982415496364,s_090
1000583,Yves Saint Laurent,1850,1517,categ_3,dept_3,line_3,div_3,9963993456667,s_091
1000584,Schwarzkopf,2750,2255,categ_4,dept_4,line_4,div_4,9808845080748,s_092
1000585,Avon,2750,2255,categ_1,dept_1,line_1,div_1,9371039749633,s_093
1000586,Lancome,2750,2255,categ_2,dept_2,line_2,div_2,9839768741367,s_094
1000587,Sunsilk,1400,1148,categ_3,dept_3,line_3,div_3,9562337800020,s_095
1000588,Sephora,2500,2050,categ_4,dept_4,line_4,div_4,9905264194410,s_096
1000589,LOreal,500,410,categ_1,dept_1,line_1,div_1,9787985650698,s_097
1000590,Clearasil,500,410,categ_2,dept_2,line_2,div_2,9550911137504,s_098
1000591,Hourglass,2800,2296,categ_3,dept_3,line_3,div_3,9086492565012,s_099
1000592,Schwarzkopf,1700,1394,categ_4,dept_4,line_4,div_4,9049230097370,s_100
1000593,Colourpop Cosmetics,750,615,categ_1,dept_1,line_1,div_1,9657691551478,s_101
1000594,Irish Spring,1500,1230,categ_2,dept_2,line_2,div_2,9522322321048,s_102
