business_day,Product Code,Product Name,Store Code,qty_1,qty_2,qty_3,qty_4,qty_5,qty_6,qty_7,qty_8,qty_9,qty_10,qty_11,qty_12,qty_13,qty_14,qty_15,qty_16,qty_17,qty_18,qty_19,qty_20,qty_21,qty_22,qty_23,qty_24
20210920,1000210,Aveda Men,1003,2,38,11,30,30,7,8,30,16,2,23,23,20,9,32,38,13,19,22,9,31,29,27,18
20210920,1000211,Lancome,1004,35,40,18,11,31,28,38,27,34,29,15,8,16,13,30,6,21,0,10,19,2,36,6,3
20210920,1000212,Natura,1005,13,15,8,37,16,19,12,1,23,1,15,18,4,15,11,12,40,12,33,25,10,9,13,4
20210920,1000213,Tom Ford,1006,6,39,34,5,31,36,32,3,24,6,29,31,36,6,28,23,9,35,11,39,25,12,28,18
20210920,1000214,Rimmel,1007,33,32,7,15,25,2,37,39,40,31,35,7,36,20,29,0,35,18,34,19,11,24,18,40
20210920,1000215,Coty,1008,3,21,35,39,0,20,23,38,12,31,2,11,11,5,24,4,2,17,8,0,8,14,31,11
20210920,1000216,Estée Lauder,1009,26,25,40,9,25,40,9,6,33,9,37,19,11,0,2,19,37,13,30,7,28,37,27,8
20210920,1000217,Kérastase,1010,37,9,12,12,23,26,7,25,10,40,14,19,13,11,24,11,25,11,7,26,14,7,34,3
20210920,1000218,Shiseido,1002,32,33,11,38,34,36,23,40,20,1,31,28,16,34,3,2,38,6,36,15,10,4,40,23
20210920,1000219,Speed Stick,1003,10,0,2,10,37,22,4,12,19,40,8,8,3,27,33,22,5,32,28,7,8,0,4,26
20210920,1000220,Clarins,1004,29,6,21,1,18,6,20,6,33,4,26,29,1,9,18,12,11,12,11,6,25,17,3,16
20210920,1000221,Kérastase,1005,32,20,39,15,31,28,25,12,26,27,25,35,37,21,1,36,22,29,32,32,20,26,33,17
20210920,1000222,Sephora,1006,7,11,14,28,23,27,3,33,18,8,21,24,6,34,30,7,26,30,40,31,6,18,37,24
20210920,1000223,L:A Bruket,1007,17,10,17,19,37,30,7,31,12,4,10,11,14,22,12,4,16,8,8,33,14,18,33,11
20210920,1000224,Oriflame,1008,36,7,20,5,2,10,14,30,16,1,13,15,27,14,1,3,37,11,6,38,10,4,3,30
20210920,1000225,Redken,1009,36,28,38,15,5,6,33,39,14,10,38,0,4,16,33,5,1,40,7,3,29,6,35,31
20210920,1000226,Christian Dior,1010,37,26,8,15,5,22,29,6,21,3,4,30,0,18,13,39,20,18,0,23,24,31,11,10
20210920,1000227,Rexona,1002,16,2,28,6,17,39,5,32,6,2,31,24,28,21,2,9,26,21,9,6,3,24,12,8
20210920,1000228,Olay,1003,19,37,22,40,40,24,21,5,24,1,36,0,9,37,40,3,24,40,15,22,29,17,12,32
20210920,1000229,Marc Jacobs,1004,38,8,19,0,39,32,2,1,32,18,30,18,21,40,22,22,29,22,0,38,27,9,8,9
20210920,1000230,Clinique,1005,20,32,15,32,27,13,24,33,35,38,28,20,29,13,5,1,26,19,38,1,22,14,23,13
20210920,1000231,L:A Bruket,1006,23,26,6,3,39,17,23,10,22,39,35,1,4,19,7,18,1,27,11,40,3,24,25,22
20210920,1000232,Inglot,1007,25,27,2,1,22,40,12,4,34,9,5,6,8,5,18,38,17,0,14,39,0,28,17,21
20210920,1000233,Irish Spring,1008,17,31,12,24,15,29,12,9,29,19,2,10,17,34,21,31,25,28,17,29,19,2,10,2
20210920,1000234,Clearasil,1009,23,1,25,1,5,37,37,2,39,40,1,14,25,9,26,16,6,23,33,30,15,26,25,13
20210920,1000235,Bobbi Brown,1010,7,39,5,30,29,39,29,39,21,14,35,19,28,11,15,0,16,29,14,35,3,39,8,40
20210920,1000236,Clinique,1002,13,30,19,9,19,11,30,9,16,21,35,25,8,20,27,23,39,4,21,19,19,35,11,38
20210920,1000237,Nivea,1003,37,4,22,25,20,5,34,33,26,39,34,13,18,31,26,15,31,36,1,24,1,29,9,34
20210920,1000238,Bioré,1004,10,7,2,22,28,28,6,23,29,13,32,32,0,35,40,5,5,21,37,23,38,8,39,7
20210920,1000239,M.A.C.,1005,8,39,37,36,16,27,31,10,5,4,36,11,10,0,38,36,2,6,21,20,40,29,32,8
20210920,1000240,Clearasil,1006,1,19,27,34,17,21,20,8,4,39,23,28,39,37,16,10,8,1,38,35,2,33,14,36
20210920,1000241,Pantene,1007,15,14,10,18,5,29,38,19,1,3,31,22,31,16,5,2,15,32,6,2,12,23,17,27
20210920,1000242,Elizabeth Arden,1008,35,14,11,19,11,0,38,5,3,35,26,7,11,4,32,40,19,11,32,22,3,34,8,37
20210920,1000243,Smashbox,1009,9,11,6,29,5,14,2,20,7,17,34,35,3,27,17,17,31,14,9,19,40,17,29,30
20210920,1000244,Matrix,1010,13,22,29,15,31,24,24,14,10,16,24,17,3,16,2,8,36,10,31,18,2,33,26,28
20210920,1000245,Neutrogena,1002,30,5,6,22,18,37,30,4,20,19,33,21,30,26,12,24,33,10,21,31,8,21,7,38
20210920,1000246,Clinique,1003,35,8,33,21,23,27,30,24,0,21,26,17,20,35,27,18,27,12,5,16,26,17,34,23
20210920,1000247,Neutrogena,1004,22,21,34,35,5,30,12,0,4,8,23,36,31,14,38,1,25,27,14,4,26,7,36,10
20210920,1000248,Eucerin,1005,21,23,35,13,3,40,27,22,3,18,40,39,40,15,33,2,34,18,28,19,17,1,2,31
20210920,1000249,Triumph & Disaster,1006,2,16,32,13,9,28,14,17,17,40,22,34,7,31,36,3,22,2,38,37,0,26,12,16
20210920,1000250,Clarins,1007,4,8,0,32,5,5,1,31,0,25,12,0,4,9,30,38,21,21,32,19,12,12,16,35
20210920,1000251,M.A.C.,1008,21,26,39,12,29,39,5,14,19,31,35,11,34,4,14,10,2,4,28,21,37,37,15,32
20210920,1000252,La Roche-Posay,1009,31,23,2,21,39,15,18,37,28,40,9,13,18,0,6,32,29,19,38,11,12,10,25,36
20210920,1000253,Yves Saint Laurent,1010,0,24,4,1,31,38,20,34,40,8,39,37,22,37,15,14,13,15,29,27,32,18,40,13
20210920,1000254,ClarinsMen,1002,23,5,8,10,18,29,28,10,31,34,27,2,40,36,23,12,35,20,35,1,1,20,32,16
20210920,1000255,Rimmel,1003,16,30,30,25,37,11,38,5,28,30,3,23,32,31,2,22,1,20,33,32,31,0,30,12
20210920,1000256,Hourglass,1004,39,4,6,26,6,2,5,36,6,26,28,37,10,36,32,30,39,28,27,35,13,3,8,27
20210920,1000257,La Roche-Posay,1005,7,33,20,4,33,17,36,14,6,3,23,3,28,5,4,14,1,8,19,32,21,38,19,2
20210920,1000258,Colourpop Cosmetics,1006,20,7,7,12,24,33,22,30,13,16,11,39,12,29,23,38,21,5,3,2,33,39,22,21
20210920,1000259,NYX Cosmetics,1007,13,26,38,19,31,6,27,6,20,24,32,6,6,10,10,15,0,21,27,7,28,29,2,38
20210920,1000260,Olay,1008,7,21,23,21,31,9,13,28,29,36,32,4,32,26,0,39,5,8,11,24,3,3,23,28
20210920,1000261,Avon,1009,9,6,34,26,34,32,7,28,22,17,12,12,21,14,27,23,16,18,0,30,13,29,26,34
20210920,1000262,Aveda Men,1010,11,13,19,5,7,11,29,24,19,21,29,40,33,16,6,0,38,25,15,23,32,30,19,37
20210920,1000263,Matrix,1002,26,17,18,5,11,37,22,29,26,28,0,20,10,37,24,2,18,8,29,22,26,10,4,9
20210920,1000264,Irish Spring,1003,3,0,33,7,10,16,23,13,24,9,39,39,18,28,0,39,1,30,8,0,3,14,8,28
20210920,1000265,La Roche-Posay,1004,28,26,37,21,40,10,26,19,5,19,1,3,32,3,38,10,26,14,24,11,7,19,32,27
20210920,1000266,Eucerin,1005,23,9,0,17,31,29,37,8,33,25,33,9,20,23,32,22,0,4,31,11,22,2,39,31
20210920,1000267,Rimmel,1006,29,28,1,6,20,22,13,36,28,9,11,20,15,6,26,20,14,33,24,34,36,11,33,30
20210920,1000268,Revlon,1007,6,11,24,17,31,0,33,34,27,8,11,12,16,7,25,5,10,11,21,13,7,18,26,33
20210920,1000269,Biotherm,1008,34,11,27,2,16,15,1,21,3,1,25,7,21,23,10,14,31,23,6,21,13,6,31,18
20210920,1000270,Kérastase,1009,20,7,28,24,17,40,39,20,0,40,29,1,36,24,35,27,31,33,22,16,25,29,10,21
20210920,1000271,Coty,1010,27,28,14,29,32,34,13,23,18,31,10,23,1,40,35,27,15,37,4,25,6,4,3,17
20210920,1000272,KOSÉ,1002,33,37,30,16,23,8,17,21,27,28,37,20,17,19,28,26,27,8,36,37,15,34,39,37
20210920,1000273,Biotherm,1003,7,30,15,40,32,27,15,27,0,30,37,14,32,0,6,7,35,18,9,28,9,36,37,15
20210920,1000274,Kat Von D,1004,25,40,31,8,13,12,38,24,7,11,17,15,23,1,9,26,19,24,0,9,19,36,27,29
20210920,1000275,Garnier,1005,7,23,26,38,22,9,30,40,22,29,2,9,6,0,19,14,36,20,14,25,24,40,24,3
20210920,1000276,Rexona,1006,39,8,15,27,30,17,33,21,34,33,21,2,1,28,28,12,29,26,35,37,35,32,0,16
20210920,1000277,Elizabeth Arden,1007,40,38,37,18,21,3,35,17,39,35,38,10,0,13,15,17,28,14,24,0,21,38,22,35
20210920,1000278,Pantene,1008,9,39,13,31,18,12,38,5,18,30,38,21,11,2,29,27,32,18,11,27,31,30,1,16
20210920,1000279,Estée Lauder,1009,7,19,13,1,7,19,11,11,2,32,30,31,20,38,10,24,14,31,33,18,1,8,24,31
20210920,1000280,Clean & Clear,1010,3,28,40,40,21,4,6,17,35,22,8,14,30,27,29,1,32,10,37,9,12,17,19,32
20210920,1000281,Colourpop Cosmetics,1002,31,19,27,11,24,0,24,13,7,12,18,3,29,31,12,31,40,6,27,18,2,32,28,31
20210920,1000282,L:A Bruket,1003,28,27,5,3,10,33,13,37,34,4,6,27,37,0,15,27,6,20,32,23,19,35,36,23
20210920,1000283,Clinique,1004,35,30,33,8,29,0,38,35,36,20,18,1,36,19,30,38,14,25,34,27,16,18,3,2
20210920,1000284,Sunsilk,1005,40,31,37,36,26,34,30,26,35,17,21,31,4,9,20,26,12,25,39,31,11,17,11,15
20210920,1000285,Rexona,1006,31,2,12,4,0,38,15,39,22,18,17,20,39,38,16,11,22,16,29,5,12,26,20,34
20210920,1000286,Natura,1007,1,11,22,7,3,14,13,17,20,25,4,17,11,10,5,2,16,12,34,16,21,26,11,0
20210920,1000287,Vichy,1008,22,24,8,6,20,32,36,36,7,22,33,27,23,22,20,35,36,9,19,1,22,2,23,20
20210920,1000288,Vichy,1009,7,7,17,28,22,23,35,8,25,0,7,13,11,1,2,7,3,10,6,36,7,33,12,36
20210920,1000289,Pantene,1010,19,22,8,29,1,18,13,30,24,40,6,7,29,29,7,9,20,28,10,23,29,32,40,26
20210920,1000290,Lancome,1002,20,22,38,15,29,37,35,22,9,13,8,18,0,7,20,39,11,11,1,20,4,31,33,23
20210920,1000291,Estée Lauder,1003,20,18,15,17,29,34,2,24,32,17,39,20,31,30,18,16,21,12,19,27,34,20,38,33
20210920,1000292,Marc Jacobs,1004,1,14,13,14,6,28,6,5,0,35,8,36,31,29,14,20,1,8,4,16,13,3,3,20
20210920,1000293,Natura,1005,11,9,25,10,15,26,8,39,26,21,32,16,24,12,30,32,14,11,11,30,17,26,32,3
20210920,1000294,Marc Jacobs,1006,36,17,7,12,8,15,24,31,14,40,22,36,8,28,0,31,13,38,0,29,12,33,18,2
20210920,1000295,La Roche-Posay,1007,40,31,30,13,39,36,40,0,13,40,16,35,31,4,21,22,17,8,0,20,5,12,39,21
20210920,1000296,Kérastase,1008,19,40,10,21,24,3,40,26,25,1,37,15,14,32,24,19,7,27,14,23,13,23,27,0
20210920,1000297,Aveda Men,1009,13,35,29,24,34,17,12,21,24,35,36,38,38,10,13,27,17,24,9,38,1,12,27,34
20210920,1000298,Sephora,1010,26,11,24,32,17,35,40,4,39,25,40,20,25,40,8,11,24,22,11,40,6,26,18,4
20210920,1000299,Clearasil,1002,3,10,38,3,8,1,16,30,34,21,7,40,40,4,26,17,5,8,23,6,11,3,28,12
20210920,1000300,KOSÉ,1003,40,28,32,8,28,4,35,2,19,35,36,21,23,5,30,40,11,15,5,39,37,34,29,15
20210920,1000301,Tom Ford,1004,38,10,30,33,38,35,29,5,24,6,15,21,33,35,13,33,20,3,38,35,4,12,30,30
20210920,1000302,Irish Spring,1005,20,27,14,19,1,39,23,36,32,39,32,0,32,26,34,21,40,18,15,28,29,27,3,31
20210920,1000303,NYX Cosmetics,1006,36,9,8,23,37,6,1,34,15,40,14,4,30,5,18,37,25,23,17,3,2,7,27,31
20210920,1000304,Eucerin,1007,15,18,22,4,39,17,10,13,21,35,3,26,5,35,38,22,9,31,39,18,13,32,24,1
20210920,1000305,M.A.C.,1008,14,3,3,26,29,36,26,31,34,25,30,1,30,10,9,29,33,15,37,12,40,20,10,9
20210920,1000306,Triumph & Disaster,1009,9,8,4,34,8,18,36,34,12,25,33,24,2,26,1,13,33,6,19,39,13,29,40,7
20210920,1000307,KOSÉ,1010,33,17,2,30,32,0,12,40,7,2,15,24,26,33,27,8,18,30,5,36,11,31,35,34
20210920,1000308,Clarins,1002,33,34,25,14,19,18,25,5,6,23,7,2,14,36,40,27,21,32,32,2,19,23,10,5
20210920,1000309,Shiseido,1003,35,27,28,37,11,14,8,26,4,8,27,21,24,39,11,33,39,23,17,15,28,3,0,10
20210920,1000310,Coty,1004,10,4,8,36,6,1,15,3,2,5,35,5,19,12,2,19,22,39,10,23,18,30,20,35
20210920,1000311,Biotherm,1005,31,27,2,0,6,13,9,17,2,22,16,12,17,13,0,40,21,13,21,28,14,5,35,25
20210920,1000312,Revlon,1006,35,9,8,36,12,8,2,26,13,40,27,35,7,39,40,8,9,30,19,31,7,25,9,36
20210920,1000313,Bioré,1007,18,13,6,7,24,23,27,29,4,11,17,30,23,18,15,0,19,28,34,1,24,21,18,2
20210920,1000314,Head & Shoulders,1008,8,28,13,40,2,23,23,19,10,22,25,34,10,25,10,34,20,13,17,9,11,9,6,3
20210920,1000315,Yves Saint Laurent,1009,38,21,3,35,30,35,8,40,10,1,23,3,30,37,37,15,34,18,6,36,15,20,22,17
20210920,1000316,Sunsilk,1010,5,24,12,20,6,8,3,2,27,16,18,36,16,31,1,37,21,4,18,29,36,25,39,33
20210920,1000317,Clinique,1002,12,24,30,6,31,11,32,36,29,31,13,22,16,18,1,17,37,31,20,15,21,33,16,21
20210920,1000318,Irish Spring,1003,36,2,10,36,23,7,28,2,14,28,28,31,35,22,12,19,10,25,12,27,14,29,23,11
20210920,1000319,Tom Ford,1004,27,21,40,15,7,14,14,12,32,22,29,34,28,26,35,2,21,8,31,1,39,10,20,39
20210920,1000320,Clean & Clear,1005,25,40,26,25,18,29,28,14,12,4,5,26,9,7,39,8,37,30,17,18,30,28,25,37
20210920,1000321,Saint Laurente,1006,8,37,38,23,14,30,24,34,31,35,17,11,30,19,9,21,35,5,32,17,37,9,17,15
20210920,1000322,Chanel,1007,13,0,3,0,19,19,17,18,14,2,12,34,29,27,13,25,37,31,33,21,13,1,6,33
20210920,1000323,NYX Cosmetics,1008,14,5,11,29,18,32,7,24,15,6,40,22,9,39,29,22,15,24,16,39,15,26,16,8
20210920,1000324,Coty,1009,28,24,22,20,19,11,7,39,3,30,19,5,10,8,37,35,25,31,26,0,4,18,27,10
20210920,1000325,Rimmel,1010,12,11,40,3,30,4,27,21,31,27,7,12,13,40,26,36,11,17,12,37,4,37,22,24
20210920,1000326,Hourglass,1002,18,32,7,2,31,32,35,25,0,29,18,26,32,16,24,3,32,22,17,2,28,2,16,16
20210920,1000327,Estée Lauder,1003,5,11,35,26,30,36,1,35,27,12,39,19,0,2,25,29,36,5,26,27,13,34,33,30
20210920,1000328,LOccitane,1004,31,6,3,5,36,39,19,32,30,13,10,21,32,35,30,14,23,28,17,16,37,35,21,16
20210920,1000329,Dove,1005,5,17,38,38,27,7,36,4,2,17,11,16,5,32,33,13,28,15,34,26,16,30,14,5
20210920,1000330,Maybelline,1006,33,18,9,30,16,3,31,14,14,32,30,9,14,2,4,25,37,30,1,4,1,18,40,19
20210920,1000331,Sephora,1007,14,4,17,10,40,11,21,16,32,32,11,16,29,26,3,11,30,40,13,9,8,33,15,36
20210920,1000332,Sunsilk,1008,0,26,18,18,30,19,9,25,27,37,13,11,30,11,24,40,19,7,22,12,6,15,7,15
20210920,1000333,Colourpop Cosmetics,1009,40,11,25,20,33,10,27,17,7,3,5,11,38,38,7,14,20,18,24,14,1,38,27,10
20210920,1000334,Saint Laurente,1010,22,37,8,12,12,11,19,30,4,22,7,14,9,22,21,33,30,6,30,31,27,2,26,34
20210920,1000335,Lancome,1002,39,30,27,37,3,28,12,26,25,19,19,12,33,34,18,20,8,17,39,25,37,23,10,11
20210920,1000336,Smashbox,1003,12,35,38,37,4,2,14,27,9,29,35,10,3,16,5,7,20,32,29,19,33,2,22,27
20210920,1000337,Olay,1004,32,16,27,15,10,26,25,12,7,22,26,2,18,12,27,34,15,22,34,38,25,40,6,12
20210920,1000338,M.A.C.,1005,22,19,27,12,7,33,18,20,36,14,23,3,0,20,11,29,20,36,10,16,26,26,5,0
20210920,1000339,Schwarzkopf,1006,23,19,2,25,4,29,11,34,9,13,21,23,25,18,28,23,16,37,34,30,3,38,39,30
20210920,1000340,Bioré,1007,32,34,18,35,32,1,26,17,1,28,24,8,39,3,23,38,32,19,24,39,22,27,7,36
20210920,1000341,Sunsilk,1008,22,40,19,0,14,20,16,39,12,38,24,8,22,37,39,25,34,24,10,18,32,19,9,3
20210920,1000342,KOSÉ,1009,19,17,10,14,11,2,30,20,33,13,22,25,33,31,35,22,13,16,34,9,18,21,29,21
20210920,1000343,Shiseido,1010,11,3,0,37,28,7,30,1,4,6,30,4,17,32,9,17,14,24,0,19,32,33,34,10
20210920,1000344,Avon,1002,21,9,36,35,20,22,34,27,4,9,17,38,19,25,27,24,11,17,17,7,1,15,14,12
20210920,1000345,Shiseido,1003,32,11,7,11,11,25,14,10,12,0,3,29,16,37,2,7,36,28,2,26,32,24,4,38
20210920,1000346,NYX Cosmetics,1004,25,7,35,15,28,30,1,14,37,20,8,14,7,8,10,4,8,35,20,3,9,19,37,33
20210920,1000347,Bobbi Brown,1005,16,14,23,21,0,18,34,40,27,13,14,23,40,5,38,17,11,1,28,23,28,4,7,12
20210920,1000348,Irish Spring,1006,21,34,30,29,15,7,38,14,10,8,13,34,7,16,12,1,13,14,29,36,36,32,18,0
20210920,1000349,Rexona,1007,21,8,15,25,3,17,1,37,34,32,28,16,33,12,4,2,6,33,0,6,14,20,8,8
20210920,1000350,Clean & Clear,1008,36,13,32,15,7,15,8,8,15,40,23,25,19,23,17,22,33,32,12,4,20,28,18,28
20210920,1000351,Bobbi Brown,1009,33,17,24,0,35,13,28,40,28,2,18,11,27,14,14,29,33,7,31,32,3,4,16,10
20210920,1000352,Vichy,1010,40,0,25,35,8,16,7,38,0,9,33,34,9,31,14,17,7,23,2,21,4,4,12,35
20210920,1000353,Smashbox,1002,23,21,19,39,12,18,9,30,39,26,23,5,11,22,33,10,12,14,24,36,34,0,15,2
20210920,1000354,Saint Laurente,1003,4,26,28,13,36,8,39,39,33,26,29,31,0,38,31,8,40,13,7,11,38,37,6,39
20210920,1000355,Natura,1004,1,24,19,16,5,26,40,23,35,9,21,15,26,26,3,28,10,8,35,11,10,32,28,17
20210920,1000356,KOSÉ,1005,36,37,18,36,29,9,10,6,21,4,10,21,11,8,17,14,24,23,1,13,18,13,27,24
20210920,1000357,Hourglass,1006,35,38,2,0,9,40,0,33,18,5,39,24,16,24,3,15,5,39,6,38,32,18,14,26
20210920,1000358,Kat Von D,1007,11,37,25,6,16,32,37,29,17,8,2,40,35,13,39,38,19,38,14,36,0,18,22,25
20210920,1000359,Bobbi Brown,1008,15,31,27,38,18,5,20,15,11,21,32,9,19,9,1,33,37,5,7,33,17,32,32,31
20210920,1000360,Colourpop Cosmetics,1009,39,0,9,10,5,26,2,5,20,7,3,16,16,6,36,21,1,4,18,25,13,30,28,7
20210920,1000361,Nivea,1010,36,2,2,12,3,6,35,34,40,3,15,7,26,16,12,4,37,27,3,12,8,40,23,36
20210920,1000362,Lancome,1002,15,11,15,37,2,3,24,23,10,7,25,23,32,36,30,26,14,29,5,35,20,39,37,16
20210920,1000363,Saint Laurente,1003,39,17,9,1,4,35,38,10,3,10,28,7,2,27,9,20,6,15,14,31,0,9,13,36
20210920,1000364,Chanel,1004,37,1,6,16,10,33,31,30,38,15,20,29,35,14,12,34,37,16,33,32,8,37,28,35
20210920,1000365,Estée Lauder,1005,8,13,36,24,38,17,1,26,28,15,36,28,23,3,0,31,23,7,34,14,32,24,23,25
20210920,1000366,Clean & Clear,1006,10,2,15,24,28,9,15,25,7,27,33,11,12,24,9,22,2,5,11,28,19,21,1,19
20210920,1000367,Clarins,1007,36,20,21,26,27,33,1,17,15,7,26,23,15,32,35,4,0,31,21,9,28,28,2,10
20210920,1000368,Head & Shoulders,1008,16,29,36,37,3,33,15,33,3,28,25,38,7,6,23,14,28,13,29,3,18,12,8,22
20210920,1000369,KOSÉ,1009,20,18,37,37,3,6,5,2,11,15,22,15,40,9,17,4,11,28,32,5,8,39,1,36
20210920,1000370,Eucerin,1010,34,1,30,8,15,9,2,24,35,13,20,35,17,35,4,28,40,1,25,39,12,37,8,0
20210920,1000371,Bioré,1002,3,25,9,31,27,22,11,0,6,40,14,2,35,1,40,9,3,35,6,18,13,31,6,29
20210920,1000372,Rexona,1003,12,0,8,39,2,40,28,8,18,37,24,39,10,32,7,14,32,24,38,7,36,13,37,25
20210920,1000373,Maybelline,1004,2,28,0,30,18,15,30,7,3,40,6,12,32,16,11,17,18,27,4,33,21,37,14,0
20210920,1000374,L:A Bruket,1005,13,40,22,11,17,36,12,27,34,37,36,35,20,19,31,4,38,19,30,7,35,2,38,29
20210920,1000375,Garnier,1006,17,12,10,32,9,2,8,15,2,31,0,1,22,37,11,15,16,31,8,28,35,37,18,6
20210920,1000376,La Roche-Posay,1007,24,12,12,10,30,31,37,5,37,15,21,11,38,0,0,32,39,37,4,8,31,1,4,3
20210920,1000377,Speed Stick,1008,20,18,29,31,28,9,14,37,8,16,19,40,24,7,10,14,5,22,39,9,20,1,26,12
20210920,1000378,Rimmel,1009,24,23,23,32,6,12,38,0,4,3,10,26,26,7,36,3,9,18,33,18,14,27,10,24
20210920,1000379,Aveda Men,1010,40,21,13,13,1,4,0,35,4,38,0,21,26,18,18,7,12,37,4,28,26,37,40,16
20210920,1000380,Dove,1002,38,7,32,2,16,18,28,16,11,38,9,22,35,16,7,27,33,13,33,4,32,19,36,16
20210920,1000381,Shiseido,1003,31,40,36,26,30,40,24,8,35,25,19,38,21,30,0,24,21,28,30,7,16,0,31,4
20210920,1000382,Colourpop Cosmetics,1004,34,12,33,4,13,6,23,2,37,33,14,34,8,8,7,31,20,7,2,33,39,18,15,20
20210920,1000383,NARS Cosmetics,1005,3,0,31,2,13,6,25,29,26,33,34,26,24,15,28,22,8,9,22,23,26,6,12,7
20210920,1000384,Pantene,1006,18,36,28,22,39,27,34,9,36,20,36,34,33,22,13,24,8,7,7,12,30,28,3,32
20210920,1000385,Revlon,1007,25,30,7,26,15,39,6,21,8,24,3,40,9,20,8,11,3,33,2,4,32,39,1,14
20210920,1000386,Rexona,1008,37,30,6,15,17,4,32,1,6,33,10,7,38,40,18,14,40,12,34,26,34,39,25,13
20210920,1000387,Dove,1009,29,31,28,10,6,22,29,37,38,31,20,27,37,23,36,35,3,11,9,29,23,10,36,31
20210920,1000388,Bioré,1010,40,27,13,27,8,10,32,25,23,34,37,1,5,12,5,9,13,19,26,10,19,2,35,15
20210920,1000389,Clinique,1002,3,9,40,40,17,3,22,26,22,0,17,19,1,4,10,24,7,22,30,5,25,2,31,22
20210920,1000390,Coty,1003,12,14,22,29,38,18,19,1,23,10,25,9,27,15,14,2,19,5,23,18,30,38,28,23
20210920,1000391,Triumph & Disaster,1004,40,38,16,35,34,5,11,24,30,17,34,11,23,20,32,14,39,32,21,27,20,13,27,14
20210920,1000392,Irish Spring,1005,30,20,33,6,26,3,7,0,17,21,0,19,27,38,6,1,12,35,1,3,36,38,28,34
20210920,1000393,Natura,1006,31,5,26,29,2,37,38,38,31,19,18,3,40,35,25,7,24,17,16,8,38,7,15,19
20210920,1000394,Biotherm,1007,21,19,27,20,13,2,31,31,37,26,27,13,15,13,3,34,33,4,27,21,26,37,10,31
20210920,1000395,Biotherm,1008,24,18,32,36,24,20,3,4,33,39,14,27,3,10,37,23,40,3,27,30,15,12,40,7
20210920,1000396,Irish Spring,1009,23,24,4,6,29,17,21,34,9,9,25,11,20,5,17,32,31,28,36,10,19,37,9,28
20210920,1000397,Clarins,1010,29,22,2,38,34,0,14,8,7,6,25,5,36,23,12,19,4,14,35,35,11,33,13,18
20210920,1000398,Oriflame,1002,36,18,16,38,8,35,11,4,6,8,5,28,22,14,19,26,7,3,1,9,34,32,4,7
20210920,1000399,La Roche-Posay,1003,4,7,33,33,0,21,22,32,20,38,2,12,31,20,10,7,21,38,12,15,24,21,31,23
20210920,1000400,Aveda Men,1004,1,7,8,27,34,7,13,28,27,26,7,18,28,6,2,20,35,15,32,25,3,15,21,23
20210920,1000401,Neutrogena,1005,14,20,14,3,38,37,38,21,7,38,13,31,32,8,39,20,32,24,2,22,25,18,28,39
20210920,1000402,Clarins,1006,20,11,40,26,34,37,16,7,28,11,35,33,38,25,36,8,21,19,34,25,21,20,37,34
20210920,1000403,Bioré,1007,12,9,6,1,15,7,39,31,12,23,4,10,31,20,29,21,30,13,1,18,13,2,19,28
20210920,1000404,Revolution Makeup London,1008,18,13,33,28,19,28,15,38,0,33,1,19,5,31,31,5,20,5,24,23,29,15,18,20
20210920,1000405,Coty,1009,39,38,28,11,8,21,29,5,11,39,19,0,8,24,6,10,26,37,23,19,38,3,1,21
20210920,1000406,NARS Cosmetics,1010,16,37,27,9,32,30,4,35,18,4,30,12,24,32,30,36,40,29,0,9,28,11,11,8
20210920,1000407,Smashbox,1002,14,32,34,10,23,4,31,28,21,9,26,21,10,14,29,0,14,12,2,9,17,40,40,26
20210920,1000408,Saint Laurente,1003,37,24,1,9,14,0,19,25,35,11,15,7,33,22,32,35,19,35,34,13,10,18,29,33
20210920,1000409,Marc Jacobs,1004,14,9,6,4,1,15,14,13,23,14,18,5,11,31,23,33,36,22,18,31,0,3,1,39
20210920,1000410,Marc Jacobs,1005,0,12,36,19,17,33,14,18,35,15,24,17,39,34,34,40,19,39,14,39,34,15,16,17
20210920,1000411,Chanel,1006,1,18,33,17,29,30,20,24,23,31,0,1,1,9,29,30,27,35,16,23,24,36,6,18
20210920,1000412,Speed Stick,1007,31,14,36,38,15,3,40,9,19,24,9,20,36,17,20,0,14,13,9,32,26,23,36,2
20210920,1000413,Marc Jacobs,1008,5,0,28,5,26,38,37,2,13,18,23,37,2,36,3,35,24,10,13,35,26,11,8,6
20210920,1000414,Irish Spring,1009,26,25,17,17,2,20,34,1,7,23,23,12,5,28,25,36,19,35,31,15,25,37,33,18
20210920,1000415,L:A Bruket,1010,30,37,34,13,37,14,21,15,36,13,22,16,8,36,30,5,16,24,28,30,40,10,36,38
20210920,1000416,Marc Jacobs,1002,31,23,3,8,24,8,33,16,34,36,38,30,3,24,38,10,21,27,10,11,29,0,21,39
20210920,1000417,La Roche-Posay,1003,18,39,25,35,24,28,40,18,4,40,39,28,28,0,0,33,10,28,22,10,5,40,23,27
20210920,1000418,M.A.C.,1004,40,31,0,23,34,31,28,23,32,12,11,6,36,24,28,20,13,23,36,30,17,21,25,9
20210920,1000419,Bobbi Brown,1005,19,17,31,25,17,34,28,19,30,22,40,22,11,16,18,12,1,22,18,10,2,0,20,28
20210920,1000420,La Roche-Posay,1006,40,13,13,17,17,38,40,37,12,0,14,22,7,5,26,25,3,4,40,3,18,30,29,17
